,hermes_name,seed,length_episodes,gpu,gpu_id,gamma,positive_reward,negative_reward,step_reward,num_episodes,extract_replay_buffer,extract_all_states,eps_start,eps_end,eps_decay,buffer_size,number_state_variables,best_network_score,pretrained_neural_network,tau,learning_rate,update_every,neural_network_file,neural_network_weights,policy_extraction_frequency,map_name,noise,random_start,random_velocity,landmarking,surround_with_walls,continuous,penalizing_standing_still,noise_probability,maximal_random_velocity,width_goal_line,es_length_stage,es_pre_training,es_epsilon,es_kappa,es_initial_runs,es_num_threads,es_use_chernoff_hoeffding,es_minimal_prio,es_alpha,es_grp,experiment_path,entropy_weight,train,eid,learning_rate_actor,learning_rate_critic,gae_lambda,initial_temperature,temperature_decay,minimal_temperature,experiment_name,script,sign,json_file,grps_mean,grps_variance,returns_mean,returns_variance,pr_alpha,pr_beta,pr_min_prio,checkpoint_episodes,batch_size,num_obstacles,benchmark,relevance_heuristic,reduction_strategy,archive_size_factor,psi_min,psi_max,no_regret,print_heatmaps,betas
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.737,0.194,38.439,1078.132,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.0,0.0,-7.24,24.062,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.0,0.0,-7.999,28.215,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-7.821,30.183,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,99999,,0.702,0.209,31.452,966.43,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-5.094,15.725,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_170220886548_17_2e913,73,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.751,0.187,36.112,915.729,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_170220886548_17_2e913,73,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.018,0.018,-7.145,76.247,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.746,0.189,40.851,1103.438,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,89999,,0.664,0.222,25.341,921.044,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.0,0.0,-5.228,20.462,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,89999,,0.699,0.206,22.962,2401.973,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.702,0.209,32.879,1020.135,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.0,0.0,-7.328,29.086,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,99999,,0.751,0.187,41.281,1086.493,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,59999,,0.039,0.038,-10.435,209.359,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,49999,,0.0,0.0,-8.194,32.966,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-10.953,24.985,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,79999,,0.749,0.188,32.871,807.848,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-12.659,35.509,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,69999,,0.198,0.159,-28.686,1886.714,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,69999,,0.631,0.233,23.599,1632.524,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,49999,,0.0,0.0,-6.662,27.492,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,79999,,0.732,0.196,37.614,1076.671,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.707,0.207,31.849,956.347,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.743,0.191,38.936,1060.009,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.0,0.0,-7.627,21.782,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.0,0.0,-7.845,28.655,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_171108326640_18_2e913,73,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,79999,,0.74,0.193,34.529,946.7,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-7.915,33.18,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_181422167737_21_2e913,74,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,59999,,0.424,0.244,15.215,1320.635,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.746,0.19,40.873,1101.017,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_171108326640_18_2e913,73,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,69999,,0.691,0.214,28.598,1593.535,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_13_144319289900_12_2e913,72,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,4.0,0.05,100,8,False,0.2,1,False,/Users/nicola_mueller/Desktop/ablation_combi_ret_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,89999,,0.692,0.208,22.271,2435.993,0.5,0.5,0.05,100,512,6,racetrack,novelty,cluster,0.25,0.2,0.8,False,True,
