,hermes_name,seed,length_episodes,gpu,gpu_id,gamma,positive_reward,negative_reward,step_reward,num_episodes,extract_replay_buffer,extract_all_states,eps_start,eps_end,eps_decay,buffer_size,number_state_variables,best_network_score,pretrained_neural_network,tau,learning_rate,update_every,neural_network_file,neural_network_weights,policy_extraction_frequency,map_name,noise,random_start,random_velocity,landmarking,surround_with_walls,continuous,penalizing_standing_still,noise_probability,maximal_random_velocity,width_goal_line,es_length_stage,es_pre_training,es_epsilon,es_kappa,es_initial_runs,es_num_threads,es_use_chernoff_hoeffding,es_minimal_prio,es_alpha,es_grp,experiment_path,entropy_weight,train,eid,learning_rate_actor,learning_rate_critic,gae_lambda,initial_temperature,temperature_decay,minimal_temperature,experiment_name,script,sign,json_file,grps_mean,grps_variance,returns_mean,returns_variance,pr_alpha,pr_beta,pr_min_prio,checkpoint_episodes,batch_size,num_obstacles,benchmark,relevance_heuristic,reduction_strategy,archive_size_factor,psi_min,psi_max,no_regret,print_heatmaps,betas
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,end,,0.712,0.205,32.834,967.31,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,39999,,0.0,0.0,-6.028,25.011,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,39999,,0.0,0.0,-6.775,21.872,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,29999,,0.0,0.0,-4.338,10.445,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,69999,,0.588,0.242,21.437,1101.496,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,99999,,0.629,0.226,14.851,2931.842,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,best,,0.71,0.206,31.221,948.17,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,89999,,0.157,0.132,-20.655,1744.113,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,79999,,0.709,0.206,28.868,931.297,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,59999,,0.003,0.003,-9.439,46.887,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,49999,,0.0,0.0,-7.42,27.685,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,best,,0.632,0.232,22.298,1843.491,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,19999,,0.0,0.0,-7.994,36.679,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,49999,,0.0,0.0,-4.948,20.133,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,end,,0.678,0.218,29.968,1016.624,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,89999,,0.623,0.235,18.592,1867.625,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,59999,,0.0,0.0,-6.753,74.823,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,9999,,0.0,0.0,-11.232,34.011,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,19999,,0.0,0.0,-6.553,24.858,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,79999,,0.061,0.057,-17.106,1133.058,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,69999,,0.004,0.004,-10.563,42.088,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,39999,,0.0,0.0,-6.539,20.657,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_185430728676_9_3a621,17,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,29999,,0.0,0.0,-4.828,14.326,0.5,0.5,0.05,100,512,6,racetrack,novelty,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,9999,,0.0,0.0,-10.095,42.681,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,69999,,0.0,0.0,-7.923,82.868,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,99999,,0.712,0.205,32.948,971.398,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,29999,,0.0,0.0,-6.255,24.968,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,9999,,0.0,0.0,-9.938,33.156,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,79999,,0.036,0.034,-7.747,233.411,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,59999,,0.0,0.0,-7.639,27.19,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,49999,,0.0,0.0,-5.282,21.515,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_172428671866_6_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,19999,,0.0,0.0,-7.99,32.924,0.5,0.5,0.05,100,512,6,racetrack,value,cluster,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,end,,0.712,0.205,32.958,968.43,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
0,2023_12_11_173626595274_7_3a621,16,100,False,4,0.99,100.0,-20.0,0.0,100000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0008,4.0,fcn,,10000,maze_extended,True,True,False,False,False,False,True,0.25,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/Users/nicola_mueller/Desktop/ablation_combi_regret/experiments,0.001,false,false,-,-,0.9,1.0,0.99,1.0,results,learn_rarepr,39999,,0.0,0.0,-6.095,26.721,0.5,0.5,0.05,100,512,6,racetrack,value,maximal_distance,0.25,0.2,0.8,False,True,
